Sector,Region,Year,Emissions_Mt
Other,Eurasia,1997,-58.989017213
Other,Europe,1997,-109.144048070438
Other,Latin America and Caribbean,1997,3.8198576000000197
Other,Middle East,1997,-1.06854
Other,North America,1997,-329.7554467
Other,South-East Asia and developing Pacific,1997,-43.14924
Other,Southern Asia,1997,-139.475
Net,EU27,1997,-467.7623511404697
Forest Land,EU27,1997,-490.04882608690133
Organic Soil,EU27,1997,97.592471657526
Deforestation,EU27,1997,23.7878386830413
Other,EU27,1997,-103.72104710413572
Fires,EU27,1997,4.62721171
Net,WORLD,1997,-4097.97558431818
Forest Land,WORLD,1997,-9827.1
Organic Soil,WORLD,1997,774.738381790777
Deforestation,WORLD,1997,5021.94739436102
Other,WORLD,1997,-785.506
Fires,WORLD,1997,717.944639530023
Net,Africa,1998,-1359.760751281765
Net,Asia-Pacific Developed,1998,-140.31437307214946
Net,Eastern Asia,1998,-1420.1842436000682
Net,Eurasia,1998,-1568.7082503867125
Net,Europe,1998,-629.7775522898562
Net,Latin America and Caribbean,1998,1214.8131173380386
Net,Middle East,1998,96.33321870914563
Net,North America,1998,-1621.3394868947044
Net,South-East Asia and developing Pacific,1998,931.2857525659356
Net,Southern Asia,1998,895.4880422663174
Deforestation,Africa,1998,1641.98340258
Deforestation,Asia-Pacific Developed,1998,74.7647224102066
Deforestation,Eastern Asia,1998,2.303
Deforestation,Eurasia,1998,10.785526362198501
Deforestation,Europe,1998,58.9634769686265
Deforestation,Latin America and Caribbean,1998,2464.825507
Deforestation,Middle East,1998,99.6917299999999
Deforestation,North America,1998,129.255336111904
Deforestation,South-East Asia and developing Pacific,1998,533.7878548
Deforestation,Southern Asia,1998,28.874991199999997
Fires,Africa,1998,125.65529369346501
Fires,Asia-Pacific Developed,1998,381.224406432436
Fires,Eastern Asia,1998,128.481678421082
Fires,Eurasia,1998,194.71248310651202
Fires,Europe,1998,50.7655321188683
Fires,Latin America and Caribbean,1998,58.4430089969485
Fires,Middle East,1998,6.8927261359694
Fires,North America,1998,327.830107939344
Fires,South-East Asia and developing Pacific,1998,3.20213024642679
Fires,Southern Asia,1998,6.0564436964273405
Forest Land,Africa,1998,-3164.65651755523
Forest Land,Asia-Pacific Developed,1998,-558.9564909583349
Forest Land,Eastern Asia,1998,-1433.18812202115
Forest Land,Eurasia,1998,-1838.27266058207
Forest Land,Europe,1998,-723.051688357626
Forest Land,Latin America and Caribbean,1998,-1312.27525625891
Forest Land,Middle East,1998,-9.18269742682367
Forest Land,North America,1998,-1772.56856218109
Forest Land,South-East Asia and developing Pacific,1998,-8.217192480490159
Forest Land,Southern Asia,1998,1000.03160736989
Organic Soil,Asia-Pacific Developed,1998,3.28026974354285
Organic Soil,Eurasia,1998,150.717514993647
Organic Soil,Europe,1998,126.89398989213699
Organic Soil,North America,1998,45.9894515351377
Organic Soil,South-East Asia and developing Pacific,1998,445.662199999999
Other,Africa,1998,37.25707
Other,Asia-Pacific Developed,1998,-40.6272807
Other,Eastern Asia,1998,-117.7808
Other,Eurasia,1998,-86.651114267
Other,Europe,1998,-143.348862911862
Other,Latin America and Caribbean,1998,3.8198576000000197
Other,Middle East,1998,-1.06854
Other,North America,1998,-351.8458203
Other,South-East Asia and developing Pacific,1998,-43.14924
Other,Southern Asia,1998,-139.475
Net,EU27,1998,-442.9154091976198
Forest Land,EU27,1998,-491.41323996911774
Organic Soil,EU27,1998,96.7831170015523
Deforestation,EU27,1998,23.300478469732
Other,EU27,1998,-108.89609729978633
Fires,EU27,1998,37.310332599999995
Net,WORLD,1998,-3602.1272156151354
Forest Land,WORLD,1998,-9820.3
Organic Soil,WORLD,1998,772.543426164464
Deforestation,WORLD,1998,5045.23554743293
Other,WORLD,1998,-882.87
Fires,WORLD,1998,1283.26381078747
Net,Africa,1999,-1276.5278212448834
Net,Asia-Pacific Developed,1999,-41.25897188863283
Net,Eastern Asia,1999,-1441.1375930134382
Net,Eurasia,1999,-1259.870101493655
Net,Europe,1999,-721.2404552372143
Net,Latin America and Caribbean,1999,1327.7162911163268
Net,Middle East,1999,93.63224347312408
Net,North America,1999,-1790.5651639590465
Net,South-East Asia and developing Pacific,1999,949.3922454749413
Net,Southern Asia,1999,906.7547920581443
Deforestation,Africa,1999,1641.98340258
Deforestation,Asia-Pacific Developed,1999,85.05058248426819
Deforestation,Eastern Asia,1999,2.303
Deforestation,Eurasia,1999,11.2654008106239
Deforestation,Europe,1999,38.4599992287763
Deforestation,Latin America and Caribbean,1999,2464.825507
Deforestation,Middle East,1999,99.6917299999999
Deforestation,North America,1999,129.370745771814
Deforestation,South-East Asia and developing Pacific,1999,533.7878548
Deforestation,Southern Asia,1999,28.874991199999997
Fires,Africa,1999,158.839256136667
Fires,Asia-Pacific Developed,1999,466.635826401104
Fires,Eastern Asia,1999,104.868051460522
Fires,Eurasia,1999,428.458230906706
Fires,Europe,1999,20.3421723968246
Fires,Latin America and Caribbean,1999,81.2390586682766
Fires,Middle East,1999,4.38257436847209
Fires,North America,1999,135.304532913511
Fires,South-East Asia and developing Pacific,1999,3.71177135169339
Fires,Southern Asia,1999,6.22830909461426
Forest Land,Africa,1999,-3114.6075499615504
Forest Land,Asia-Pacific Developed,1999,-552.603777445042
Forest Land,Eastern Asia,1999,-1430.5278444739602
Forest Land,Eurasia,1999,-1748.83974394532
Forest Land,Europe,1999,-707.528297504517
Forest Land,Latin America and Caribbean,1999,-1222.16813215195
Forest Land,Middle East,1999,-9.37352089534791
Forest Land,North America,1999,-1741.92531648654
Forest Land,South-East Asia and developing Pacific,1999,9.37965932324895
Forest Land,Southern Asia,1999,1011.12649176353
Organic Soil,Asia-Pacific Developed,1999,3.44033686903702
Organic Soil,Eurasia,1999,149.206828713335
Organic Soil,Europe,1999,126.38608060568498
Organic Soil,North America,1999,40.388596142168495
Organic Soil,South-East Asia and developing Pacific,1999,445.662199999999
Other,Africa,1999,37.25707
Other,Asia-Pacific Developed,1999,-43.781940197999994
Other,Eastern Asia,1999,-117.7808
Other,Eurasia,1999,-99.960817979
Other,Europe,1999,-198.900409963983
Other,Latin America and Caribbean,1999,3.8198576000000197
Other,Middle East,1999,-1.06854
Other,North America,1999,-353.70372230000004
Other,South-East Asia and developing Pacific,1999,-43.14924
Other,Southern Asia,1999,-139.475
Net,EU27,1999,-524.760642744511
Forest Land,EU27,1999,-471.7288055228341
Organic Soil,EU27,1999,96.4408833161551
Deforestation,EU27,1999,25.7090089898614
Other,EU27,1999,-187.7332861376936
Fires,EU27,1999,12.551556609999999
Net,WORLD,1999,-3253.036960095905
Forest Land,WORLD,1999,-9507.0
Organic Soil,WORLD,1999,765.084042330226
Deforestation,WORLD,1999,5035.613213875479
Other,WORLD,1999,-956.744
Fires,WORLD,1999,1410.00978369839
Net,Africa,2000,-1092.964839519832
Net,Asia-Pacific Developed,2000,204.0834343695231
Net,Eastern Asia,2000,-1400.188505905596
Net,Eurasia,2000,-1124.3677249253108
Net,Europe,2000,-574.3342477272356
Net,Latin America and Caribbean,2000,1341.4815773352084
Net,Middle East,2000,92.63337871202671
Net,North America,2000,-1740.8670592616627
Net,South-East Asia and developing Pacific,2000,929.2278899521732
Net,Southern Asia,2000,908.8659820222186
Deforestation,Africa,2000,1641.98340258
Deforestation,Asia-Pacific Developed,2000,84.084868683224
Deforestation,Eastern Asia,2000,2.303
Deforestation,Eurasia,2000,11.1618490500545
Deforestation,Europe,2000,34.932614001269
Deforestation,Latin America and Caribbean,2000,2464.825507
Deforestation,Middle East,2000,99.6917299999999
Deforestation,North America,2000,129.607691364072
Deforestation,South-East Asia and developing Pacific,2000,533.7878548
Deforestation,Southern Asia,2000,28.874991199999997
Fires,Africa,2000,273.563893169738
Fires,Asia-Pacific Developed,2000,699.805253734912
Fires,Eastern Asia,2000,153.22438581968402
Fires,Eurasia,2000,506.39399661095297
Fires,Europe,2000,40.7306834321354
Fires,Latin America and Caribbean,2000,42.8316197342984
Fires,Middle East,2000,3.29868970086526
Fires,North America,2000,149.159859992464
Fires,South-East Asia and developing Pacific,2000,6.11062059342163
Fires,Southern Asia,2000,7.9454988944486304
Forest Land,Africa,2000,-3045.76920526957
Forest Land,Asia-Pacific Developed,2000,-541.8879317377839
Forest Land,Eastern Asia,2000,-1437.93509172528
Forest Land,Eurasia,2000,-1689.53773379121
Forest Land,Europe,2000,-636.224601921101
Forest Land,Latin America and Caribbean,2000,-1169.99540699909
Forest Land,Middle East,2000,-9.28850098883843
Forest Land,North America,2000,-1734.72030065267
Forest Land,South-East Asia and developing Pacific,2000,-13.1835454412475
Forest Land,Southern Asia,2000,1011.52049192777
Organic Soil,Asia-Pacific Developed,2000,3.34837222817099
Organic Soil,Eurasia,2000,147.69915780489202
Organic Soil,Europe,2000,126.68964466435901
Organic Soil,North America,2000,40.0741959344715
Organic Soil,South-East Asia and developing Pacific,2000,445.662199999999
Other,Africa,2000,37.25707
Other,Asia-Pacific Developed,2000,-41.267128539
Other,Eastern Asia,2000,-117.7808
Other,Eurasia,2000,-100.0849946
Other,Europe,2000,-140.462587903898
Other,Latin America and Caribbean,2000,3.8198576000000197
Other,Middle East,2000,-1.06854
Other,North America,2000,-324.9885059
Other,South-East Asia and developing Pacific,2000,-43.14924
Other,Southern Asia,2000,-139.475
Net,EU27,2000,-404.78599663972017
Forest Land,EU27,2000,-412.84550727134854
Organic Soil,EU27,2000,97.12176748672769
Deforestation,EU27,2000,22.5786044565757
Other,EU27,2000,-131.10207223167515
Fires,EU27,2000,19.46121092
Net,WORLD,2000,-2456.4084190065673
Forest Land,WORLD,2000,-9267.0
Organic Soil,WORLD,2000,763.4735706318941
Deforestation,WORLD,2000,5031.253508678619
Other,WORLD,2000,-867.2
Fires,WORLD,2000,1883.0645016829199
Net,Africa,2001,-1134.5768739226419
Net,Asia-Pacific Developed,2001,305.40552553898425
Net,Eastern Asia,2001,-1504.4803331257588
Net,Eurasia,2001,-1483.9387228736998
Net,Europe,2001,-605.4294682917887
Net,Latin America and Caribbean,2001,1310.0821924498753
Net,Middle East,2001,93.29564606032454
Net,North America,2001,-1922.9131738958288
Net,South-East Asia and developing Pacific,2001,830.170596087281
Net,Southern Asia,2001,916.5020569631291
Deforestation,Africa,2001,1641.98340258
Deforestation,Asia-Pacific Developed,2001,98.3058369744297
Deforestation,Eastern Asia,2001,2.303
Deforestation,Eurasia,2001,9.417053373222101
Deforestation,Europe,2001,35.974632669746704
Deforestation,Latin America and Caribbean,2001,2464.825507
Deforestation,Middle East,2001,99.6917299999999
Deforestation,North America,2001,129.817633757361
Deforestation,South-East Asia and developing Pacific,2001,533.7878548
Deforestation,Southern Asia,2001,28.874991199999997
Fires,Africa,2001,173.072286906018
Fires,Asia-Pacific Developed,2001,790.199797515073
Fires,Eastern Asia,2001,54.5181811909812
Fires,Eurasia,2001,156.199305467202
Fires,Europe,2001,37.144435953202596
Fires,Latin America and Caribbean,2001,60.7240536539453
Fires,Middle East,2001,3.9093612177928496
Fires,North America,2001,89.9781191585884
Fires,South-East Asia and developing Pacific,2001,2.18073298323595
Fires,Southern Asia,2001,4.4896185193691505
Forest Land,Africa,2001,-2986.88963340866
Forest Land,Asia-Pacific Developed,2001,-542.6602920536191
Forest Land,Eastern Asia,2001,-1443.52071431674
Forest Land,Eurasia,2001,-1661.27549930927
Forest Land,Europe,2001,-687.172480118373
Forest Land,Latin America and Caribbean,2001,-1219.28722580407
Forest Land,Middle East,2001,-9.2369051574682
Forest Land,North America,2001,-1814.70901629505
Forest Land,South-East Asia and developing Pacific,2001,-108.310951695954
Forest Land,Southern Asia,2001,1022.61244724376
Organic Soil,Asia-Pacific Developed,2001,3.36883982210063
Organic Soil,Eurasia,2001,146.186925935146
Organic Soil,Europe,2001,126.092504523972
Organic Soil,North America,2001,46.4644888832719
Organic Soil,South-East Asia and developing Pacific,2001,445.662199999999
Other,Africa,2001,37.25707
Other,Asia-Pacific Developed,2001,-43.808656719
Other,Eastern Asia,2001,-117.7808
Other,Eurasia,2001,-134.46650834
Other,Europe,2001,-117.468561320337
Other,Latin America and Caribbean,2001,3.8198576000000197
Other,Middle East,2001,-1.06854
Other,North America,2001,-374.4643994
Other,South-East Asia and developing Pacific,2001,-43.14924
Other,Southern Asia,2001,-139.475
Net,EU27,2001,-430.06386517563885
Forest Land,EU27,2001,-455.78840482784375
Organic Soil,EU27,2001,96.7394097041649
Deforestation,EU27,2001,25.5588342506899
Other,EU27,2001,-118.24012888265013
Fires,EU27,2001,21.666424579999997
Net,WORLD,2001,-3195.932505915349
Forest Land,WORLD,2001,-9450.5
Organic Soil,WORLD,2001,767.7749591644911
Deforestation,WORLD,2001,5044.98164235475
Other,WORLD,2001,-930.605
Fires,WORLD,2001,1372.4158925654099
Net,Africa,2002,-1106.0008859154045
Net,Asia-Pacific Developed,2002,621.5325270323439
Net,Eastern Asia,2002,-1554.088888627013
Net,Eurasia,2002,-1491.5425777538032
Net,Europe,2002,-638.4153863750312
Net,Latin America and Caribbean,2002,1335.7464135261164
Net,Middle East,2002,89.39704138692707
Net,North America,2002,-1883.8523233436906
Net,South-East Asia and developing Pacific,2002,884.1364172439007
Net,Southern Asia,2002,1000.5288880692177
Deforestation,Africa,2002,1641.98340258
Deforestation,Asia-Pacific Developed,2002,93.1709163539765
Deforestation,Eastern Asia,2002,2.303
Deforestation,Eurasia,2002,9.588948352736919
Deforestation,Europe,2002,38.5215844423262
Deforestation,Latin America and Caribbean,2002,2464.825507
Deforestation,Middle East,2002,99.6917299999999
Deforestation,North America,2002,129.99622950474398
Deforestation,South-East Asia and developing Pacific,2002,533.7878548
Deforestation,Southern Asia,2002,28.874991199999997
Fires,Africa,2002,163.184921852905
Fires,Asia-Pacific Developed,2002,1122.36751925517
Fires,Eastern Asia,2002,7.250100186447139
Fires,Eurasia,2002,172.25798720593198
Fires,Europe,2002,6.20100510557556
Fires,Latin America and Caribbean,2002,24.1599049499664
Fires,Middle East,2002,0.9628330901641841
Fires,North America,2002,79.0809150909424
Fires,South-East Asia and developing Pacific,2002,4.0766099699859595
Fires,Southern Asia,2002,0.474569135627746
Forest Land,Africa,2002,-2948.42628034831
Forest Land,Asia-Pacific Developed,2002,-544.1390736413141
Forest Land,Eastern Asia,2002,-1445.86118881346
Forest Land,Eurasia,2002,-1657.7800378604402
Forest Land,Europe,2002,-676.375108602854
Forest Land,Latin America and Caribbean,2002,-1157.05885602385
Forest Land,Middle East,2002,-10.188981703237
Forest Land,North America,2002,-1798.52183719094
Forest Land,South-East Asia and developing Pacific,2002,-56.241007526084196
Forest Land,Southern Asia,2002,1110.65432773359
Organic Soil,Asia-Pacific Developed,2002,3.15803593051143
Organic Soil,Eurasia,2002,144.674444947968
Organic Soil,Europe,2002,125.757242884878
Organic Soil,North America,2002,46.448832651563
Organic Soil,South-East Asia and developing Pacific,2002,445.662199999999
Other,Africa,2002,37.25707
Other,Asia-Pacific Developed,2002,-53.024870866
Other,Eastern Asia,2002,-117.7808
Other,Eurasia,2002,-160.2839204
Other,Europe,2002,-132.52011020495698
Other,Latin America and Caribbean,2002,3.8198576000000197
Other,Middle East,2002,-1.06854
Other,North America,2002,-340.8564634
Other,South-East Asia and developing Pacific,2002,-43.14924
Other,Southern Asia,2002,-139.475
Net,EU27,2002,-453.2196099891355
Forest Land,EU27,2002,-449.26933327895915
Organic Soil,EU27,2002,96.330642487756
Deforestation,EU27,2002,26.6492134748022
Other,EU27,2002,-129.39879397473464
Fires,EU27,2002,2.468661302
Net,WORLD,2002,-2742.5207135085793
Forest Land,WORLD,2002,-9183.9
Organic Soil,WORLD,2002,765.700756414921
Deforestation,WORLD,2002,5042.74416423378
Other,WORLD,2002,-947.082
Fires,WORLD,2002,1580.01636584272
Net,Africa,2003,-1092.094403351904
Net,Asia-Pacific Developed,2003,-210.5450247126794
Net,Eastern Asia,2003,-1538.742471842653
Net,Eurasia,2003,-1270.5693112698118
Net,Europe,2003,-628.6105819912456
Net,Latin America and Caribbean,2003,1490.0591185916767
Net,Middle East,2003,89.78485113702446
Net,North America,2003,-1978.6351670013178
Net,South-East Asia and developing Pacific,2003,924.0560521903662
Net,Southern Asia,2003,1011.2084686430654
Deforestation,Africa,2003,1641.98340258
Deforestation,Asia-Pacific Developed,2003,87.3778952911556
Deforestation,Eastern Asia,2003,2.303
Deforestation,Eurasia,2003,8.90599894707726
Deforestation,Europe,2003,34.640091488213706
Deforestation,Latin America and Caribbean,2003,2464.825507
Deforestation,Middle East,2003,99.6917299999999
Deforestation,North America,2003,130.311321892262
Deforestation,South-East Asia and developing Pacific,2003,533.7878548
Deforestation,Southern Asia,2003,28.874991199999997
Fires,Africa,2003,117.874542288276
Fires,Asia-Pacific Developed,2003,285.335503965065
Fires,Eastern Asia,2003,26.345195368926998
Fires,Eurasia,2003,362.93089127503197
Fires,Europe,2003,15.0017308864517
Fires,Latin America and Caribbean,2003,26.931506842536898
Fires,Middle East,2003,0.642183028442382
Fires,North America,2003,87.8539479434585
Fires,South-East Asia and developing Pacific,2003,5.79247365908813
Fires,Southern Asia,2003,2.77467564094543
Forest Land,Africa,2003,-2889.20941822018
Forest Land,Asia-Pacific Developed,2003,-547.729172041237
Forest Land,Eastern Asia,2003,-1449.60986721158
Forest Land,Eurasia,2003,-1618.83964582625
Forest Land,Europe,2003,-646.0546076395859
Forest Land,Latin America and Caribbean,2003,-1005.51775285086
Forest Land,Middle East,2003,-9.48052189141783
Forest Land,North America,2003,-1836.3907138785999
Forest Land,South-East Asia and developing Pacific,2003,-18.0372362687209
Forest Land,Southern Asia,2003,1119.03380180212
Organic Soil,Asia-Pacific Developed,2003,3.12231354933699
Organic Soil,Eurasia,2003,143.150083744329
Organic Soil,Europe,2003,124.915870918091
Organic Soil,North America,2003,46.0781085415616
Organic Soil,South-East Asia and developing Pacific,2003,445.662199999999
Other,Africa,2003,37.25707
Other,Asia-Pacific Developed,2003,-38.651565477
Other,Eastern Asia,2003,-117.7808
Other,Eurasia,2003,-166.71663941
Other,Europe,2003,-157.113667644416
Other,Latin America and Caribbean,2003,3.8198576000000197
Other,Middle East,2003,-1.06854
Other,North America,2003,-406.48783149999997
Other,South-East Asia and developing Pacific,2003,-43.14924
Other,Southern Asia,2003,-139.475
Net,EU27,2003,-428.07758528159627
Forest Land,EU27,2003,-422.242441120481
Organic Soil,EU27,2003,96.04849940912919
Deforestation,EU27,2003,27.9447509244406
Other,EU27,2003,-140.90373902468514
Fires,EU27,2003,11.07534453
Net,WORLD,2003,-3204.0569791497564
Forest Land,WORLD,2003,-8901.8
Organic Soil,WORLD,2003,762.928576753319
Deforestation,WORLD,2003,5032.7017931987
Other,WORLD,2003,-1029.37
Fires,WORLD,2003,931.482650898223
Net,Africa,2004,-1058.5937950373363
Net,Asia-Pacific Developed,2004,81.63583084931923
Net,Eastern Asia,2004,-1552.529936829339
Net,Eurasia,2004,-1430.1619105172317
Net,Europe,2004,-610.6665190112982
Net,Latin America and Caribbean,2004,1515.960432353575
Net,Middle East,2004,90.0779439341908
Net,North America,2004,-1845.9859756958078
Net,South-East Asia and developing Pacific,2004,929.6134189997779
Net,Southern Asia,2004,1006.1923320909642
Deforestation,Africa,2004,1641.98340258
Deforestation,Asia-Pacific Developed,2004,88.3341185831369
Deforestation,Eastern Asia,2004,2.303
Deforestation,Eurasia,2004,8.8225805726333
Deforestation,Europe,2004,37.7167968813083
Deforestation,Latin America and Caribbean,2004,2464.825507
Deforestation,Middle East,2004,99.6917299999999
Deforestation,North America,2004,130.56812969177201
Deforestation,South-East Asia and developing Pacific,2004,533.7878548
Deforestation,Southern Asia,2004,28.874991199999997
Fires,Africa,2004,118.727922966484
Fires,Asia-Pacific Developed,2004,579.2536918957741
Fires,Eastern Asia,2004,16.1981103479309
Fires,Eurasia,2004,170.07692947789
Fires,Europe,2004,2.9241026273574797
Fires,Latin America and Caribbean,2004,12.229800773262001
Fires,Middle East,2004,0.8434202804565429
Fires,North America,2004,70.50625568637079
Fires,South-East Asia and developing Pacific,2004,8.737733884346
Fires,Southern Asia,2004,2.75022988129425
Forest Land,Africa,2004,-2856.56219058382
Forest Land,Asia-Pacific Developed,2004,-548.112183717891
Forest Land,Eastern Asia,2004,-1453.25024717727
Forest Land,Eurasia,2004,-1598.94937878693
Forest Land,Europe,2004,-621.766932459256
Forest Land,Latin America and Caribbean,2004,-964.914733019687
Forest Land,Middle East,2004,-9.388666346265639
Forest Land,North America,2004,-1758.42914828944
Forest Land,South-East Asia and developing Pacific,2004,-15.425129684567201
Forest Land,Southern Asia,2004,1114.04211100967
Organic Soil,Asia-Pacific Developed,2004,3.27112429729917
Organic Soil,Eurasia,2004,141.88868672917502
Organic Soil,Europe,2004,124.289358794758
Organic Soil,North America,2004,45.9018068154894
Organic Soil,South-East Asia and developing Pacific,2004,445.662199999999
Other,Africa,2004,37.25707
Other,Asia-Pacific Developed,2004,-41.11092020900001
Other,Eastern Asia,2004,-117.7808
Other,Eurasia,2004,-152.00072851
Other,Europe,2004,-153.829844855466
Other,Latin America and Caribbean,2004,3.8198576000000197
Other,Middle East,2004,-1.06854
Other,North America,2004,-334.5330196
Other,South-East Asia and developing Pacific,2004,-43.14924
Other,Southern Asia,2004,-139.475
Net,EU27,2004,-428.6605281175183
Forest Land,EU27,2004,-402.6500111214042
Organic Soil,EU27,2004,95.769397925568
Deforestation,EU27,2004,30.6937958118977
Other,EU27,2004,-154.52517335357982
Fires,EU27,2004,2.05146262
Net,WORLD,2004,-2874.5015142332604
Forest Land,WORLD,2004,-8712.8
Organic Soil,WORLD,2004,761.0131766367219
Deforestation,WORLD,2004,5036.90811130885
Other,WORLD,2004,-941.871
Fires,WORLD,2004,982.248197821167
Net,Africa,2005,-975.8552704941147
Net,Asia-Pacific Developed,2005,-328.214595327074
Net,Eastern Asia,2005,-1573.8602536510195
Net,Eurasia,2005,-1454.2204309373287
Net,Europe,2005,-563.0425963767027
Net,Latin America and Caribbean,2005,1439.537472658085
Net,Middle East,2005,90.05771500858259
Net,North America,2005,-1892.0056003029338
Net,South-East Asia and developing Pacific,2005,896.4610724930376
Net,Southern Asia,2005,1009.801470347346
Deforestation,Africa,2005,1641.98340258
Deforestation,Asia-Pacific Developed,2005,108.305092181976
Deforestation,Eastern Asia,2005,2.303
Deforestation,Eurasia,2005,8.402688791452249
Deforestation,Europe,2005,43.8630576994791
Deforestation,Latin America and Caribbean,2005,2464.825507
Deforestation,Middle East,2005,99.6917299999999
Deforestation,North America,2005,130.900045562434
Deforestation,South-East Asia and developing Pacific,2005,533.7878548
Deforestation,Southern Asia,2005,28.874991199999997
Fires,Africa,2005,132.411929211685
Fires,Asia-Pacific Developed,2005,139.555863426536
Fires,Eastern Asia,2005,8.79379819799041
Fires,Eurasia,2005,144.99926104430298
Fires,Europe,2005,12.6102162152862
Fires,Latin America and Caribbean,2005,17.459704037445
Fires,Middle East,2005,0.975338630249023
Fires,North America,2005,74.96986257754509
Fires,South-East Asia and developing Pacific,2005,5.53658659677886
Fires,Southern Asia,2005,1.8392958556060701
Forest Land,Africa,2005,-2787.5076722858
Forest Land,Asia-Pacific Developed,2005,-549.398293973311
Forest Land,Eastern Asia,2005,-1467.17625184901
